order_item_id,order_id,product_id,quantity,item_price
3006,1946,462,5,1609.22
3007,676,454,5,697.76
3008,1092,339,4,3456.05
3009,871,89,4,4985.21
3010,572,162,2,1992.0
3011,1897,376,1,543.87
3012,402,208,5,4170.92
3013,953,475,5,704.85
3014,237,408,1,4495.47
3015,471,378,1,597.21
3016,1148,246,5,3939.4
3017,1460,378,1,610.58
3018,1061,93,2,259.78
3019,1637,65,1,612.5
3020,1042,440,1,2194.96
3021,495,276,3,89.48
3022,1076,276,3,81.35
3023,681,282,2,3686.42
3024,91,219,2,3824.17
3025,287,412,1,4304.58
3026,1061,76,1,881.63
3027,865,370,1,1194.26
3028,1511,390,2,680.63
3029,1396,142,3,1745.18
3030,62,17,1,4166.67
3031,1588,341,1,2278.88
3032,172,166,5,504.72
3033,167,43,4,718.83
3034,1952,413,5,1616.12
3035,1327,191,5,360.13
3036,53,369,3,1542.14
3037,641,195,5,605.79
3038,1323,149,3,1128.1
3039,327,44,2,1589.78
3040,1230,343,4,710.9
3041,589,252,1,1618.63
3042,309,90,3,2744.53
3043,1027,319,3,70.48
3044,778,241,4,926.85
3045,958,14,1,4457.07
3046,6,339,2,3247.34
3047,774,177,1,1343.36
3048,741,371,5,938.97
3049,308,208,1,4242.4
3050,483,212,3,2460.93
3051,1048,117,3,772.22
3052,1355,26,2,1790.67
3053,1608,296,1,4687.66
3054,1132,366,4,106.96
3055,109,209,4,382.14
3056,1234,439,4,2030.06
3057,1266,182,1,1625.61
3058,1582,320,5,4114.1
3059,379,65,3,589.76
3060,1643,25,4,5285.65
3061,518,428,5,4868.47
3062,1875,271,3,3706.04
3063,1282,376,2,488.48
3064,1122,486,2,1852.67
3065,1057,100,2,2847.63
3066,1083,332,3,1374.43
3067,497,80,2,3370.1
3068,1427,205,3,167.41
3069,1487,88,3,1573.16
3070,835,153,2,2973.61
3071,1802,215,2,2798.56
3072,755,370,5,1215.51
3073,883,110,3,4489.49
3074,169,237,4,4608.72
3075,598,485,4,2838.17
3076,321,182,3,1674.69
3077,1552,149,1,1152.53
3078,383,207,3,5250.92
3079,697,279,3,559.32
3080,393,492,1,1976.21
3081,1370,44,3,1565.85
3082,843,406,3,4182.01
3083,1051,295,5,983.76
3084,1035,470,2,3184.6
3085,1497,56,5,2479.2
3086,1429,257,3,2080.35
3087,680,372,4,165.07
3088,1250,426,3,3301.29
3089,77,149,1,1113.99
3090,1747,150,2,4421.74
3091,428,497,3,4845.45
3092,398,425,5,2927.14
3093,646,453,4,4480.17
3094,1492,114,1,218.71
3095,185,49,4,3618.14
3096,1078,239,1,5053.22
3097,1115,25,2,4972.41
3098,494,304,2,1824.2
3099,1009,111,3,3685.06
3100,463,21,1,1924.84
3101,1482,40,5,2092.3
3102,1560,259,3,2766.94
3103,798,49,5,3444.85
3104,1758,209,5,428.49
3105,1827,5,2,4396.46
3106,428,421,1,647.44
3107,1201,55,4,3442.7
3108,230,282,5,3679.84
3109,1073,474,4,2892.44
3110,684,242,4,4352.37
3111,541,374,5,26.05
3112,246,492,4,1924.39
3113,1878,2,2,1571.52
3114,803,189,3,3478.01
3115,275,454,3,642.1
3116,1237,37,5,762.49
3117,1310,396,1,853.04
3118,1105,150,4,4409.64
3119,1086,245,1,196.18
3120,1202,72,4,3340.11
3121,399,88,2,1665.01
3122,1929,111,5,4060.24
3123,303,38,3,169.53
3124,687,173,1,867.19
3125,523,479,3,3170.9
3126,267,267,1,930.99
3127,1699,188,3,3886.82
3128,487,253,4,2537.25
3129,892,495,1,4543.84
3130,1064,356,2,2669.98
3131,874,400,1,3971.28
3132,1934,99,1,2460.46
3133,1066,454,4,662.56
3134,815,453,1,4392.91
3135,792,79,1,240.66
3136,657,482,1,1625.9
3137,1952,90,3,2715.27
3138,1839,175,4,3251.37
3139,1043,282,5,3723.97
3140,223,249,4,4804.55
3141,870,391,2,3136.99
3142,1273,108,3,4193.22
3143,595,384,1,648.71
3144,496,156,1,5205.08
3145,1626,271,2,3880.53
3146,702,153,5,3023.93
3147,1509,458,4,2785.06
3148,95,109,3,3222.35
3149,1259,371,1,865.64
3150,1367,190,1,2604.42
3151,1241,421,3,650.43
3152,1157,298,3,1562.15
3153,586,294,1,4210.85
3154,1464,232,5,2724.67
3155,1654,85,5,2226.34
3156,1447,294,4,4608.39
3157,1571,320,4,3953.62
3158,1781,400,5,3830.33
3159,1315,310,4,1413.25
3160,184,456,2,1582.95
3161,1097,402,4,1307.16
3162,1305,488,2,4092.01
3163,677,290,1,2606.6
3164,1582,257,5,2233.14
3165,1268,406,2,4790.15
3166,1953,90,1,2778.64
3167,379,430,2,2892.38
3168,603,400,4,3447.44
3169,828,289,1,2531.74
3170,836,319,5,69.3
3171,969,80,1,3190.94
3172,937,392,1,2385.7
3173,1315,227,2,2701.05
3174,634,288,2,56.83
3175,1065,311,5,3492.7
3176,1860,186,5,2465.42
3177,284,337,1,619.44
3178,1713,420,1,4174.9
3179,1838,177,1,1427.93
3180,292,462,5,1539.04
3181,890,175,2,3033.18
3182,832,303,5,1796.05
3183,1386,76,3,848.82
3184,192,402,5,1356.71
3185,775,177,1,1283.28
3186,1892,425,5,2746.84
3187,987,415,2,1428.74
3188,1570,98,3,128.19
3189,1171,173,1,966.32
3190,516,432,3,220.04
3191,817,278,5,3781.2
3192,1631,396,5,808.62
3193,557,321,1,3090.32
3194,1706,492,2,1717.93
3195,3,4,5,972.18
3196,890,308,4,423.57
3197,129,29,4,1359.51
3198,1032,104,2,3495.76
3199,1668,314,1,644.84
3200,99,485,5,2363.96
3201,115,314,1,686.65
3202,601,323,3,1374.36
3203,112,233,2,3857.61
3204,1768,323,5,1351.56
3205,1945,227,2,2971.59
3206,104,374,3,26.51
3207,554,9,4,4033.68
3208,907,307,2,2067.6
3209,120,366,2,128.25
3210,1487,207,4,5225.41
3211,1376,67,3,2565.28
3212,40,285,4,3626.19
3213,1485,321,4,3048.54
3214,1891,25,5,5338.08
3215,1433,478,3,3237.91
3216,47,204,5,5081.28
3217,539,35,2,415.56
3218,416,233,2,3719.53
3219,1955,477,2,2584.52
3220,415,177,4,1416.37
3221,223,240,1,680.82
3222,951,6,2,2562.01
3223,1389,53,2,3250.02
3224,1,195,4,540.25
3225,488,423,3,2022.6
3226,272,240,5,674.22
3227,2000,177,2,1275.19
3228,447,230,5,283.13
3229,608,158,1,3101.22
3230,1487,493,5,4175.56
3231,662,25,4,4519.03
3232,603,262,1,2590.51
3233,884,142,1,1520.23
3234,485,232,3,2334.22
3235,1704,53,5,3477.0
3236,222,475,4,712.64
3237,1518,405,5,3681.01
3238,349,469,1,4473.4
3239,1708,83,4,3300.65
3240,1832,421,2,727.88
3241,210,322,5,799.43
3242,1906,499,5,1586.56
3243,1119,175,4,3504.98
3244,1607,375,4,1447.45
3245,479,389,2,2735.7
3246,1792,422,1,1893.78
3247,1737,264,3,3571.51
3248,837,15,5,3927.32
3249,1537,231,1,3419.82
3250,1010,403,5,2822.54
3251,1473,326,1,1244.24
3252,929,245,4,210.65
3253,1764,481,4,2267.99
3254,1062,400,1,3942.36
3255,748,392,5,2184.15
3256,295,44,2,1625.43
3257,370,115,3,3661.61
3258,1381,82,4,4077.62
3259,1391,448,1,711.98
3260,1592,172,4,3985.79
3261,1920,54,4,1509.72
3262,1167,77,5,1770.06
3263,1334,395,1,3862.67
3264,1169,72,4,3067.43
3265,1985,234,1,2148.49
3266,1142,303,3,1717.95
3267,482,221,5,176.97
3268,592,402,1,1355.66
3269,1952,82,1,4113.79
3270,1743,170,5,1755.64
3271,1417,374,5,25.76
3272,888,500,3,1419.55
3273,1040,497,2,4409.98
3274,611,452,5,4697.02
3275,1049,284,1,1251.42
3276,581,178,5,3733.72
3277,1040,235,1,1008.89
3278,1424,336,3,1861.33
3279,1892,92,5,2131.57
3280,823,230,2,302.7
3281,1105,394,2,2242.07
3282,54,479,3,3575.68
3283,780,400,5,3400.42
3284,131,369,4,1700.68
3285,1014,313,4,2240.8
3286,1110,77,5,1812.18
3287,1875,224,2,3777.54
3288,1715,428,5,4482.08
3289,1182,101,1,1408.65
3290,1620,330,5,1914.78
3291,2,205,2,168.21
3292,756,27,1,4163.39
3293,1359,459,4,1533.23
3294,781,373,4,2304.44
3295,1166,20,1,1151.05
3296,344,144,2,662.83
3297,1595,383,3,2859.95
3298,550,129,5,2683.1
3299,806,236,2,1231.26
3300,288,181,5,335.9
3301,603,96,2,3922.36
3302,1400,273,3,3239.07
3303,1617,201,2,4352.92
3304,1775,482,5,1455.22
3305,1914,53,2,3435.71
3306,534,41,3,3139.14
3307,383,273,4,3252.75
3308,365,468,4,1993.14
3309,344,496,4,238.22
3310,1938,302,2,465.5
3311,704,272,3,2585.78
3312,210,115,5,3826.71
3313,218,287,3,2882.24
3314,750,14,4,5347.16
3315,1063,135,5,5446.02
3316,665,9,4,3820.0
3317,1584,349,3,2844.74
3318,460,4,5,883.09
3319,246,450,5,3160.67
3320,1689,296,1,4398.43
3321,1872,247,2,1110.56
3322,97,102,3,1438.48
3323,1192,121,1,2267.33
3324,177,430,4,2664.45
3325,630,46,4,2410.42
3326,221,168,2,2634.06
3327,220,111,3,4157.53
3328,1269,454,4,664.15
3329,975,373,5,2406.32
3330,200,122,4,1758.72
3331,1744,163,5,4532.95
3332,545,488,1,4316.31
3333,581,487,1,4066.45
3334,73,398,4,163.39
3335,785,316,1,2055.12
3336,1426,303,5,1714.35
3337,124,310,2,1405.99
3338,1552,245,3,182.56
3339,266,121,5,2540.97
3340,1143,439,4,2090.71
3341,334,456,3,1461.49
3342,1142,415,4,1569.98
3343,853,30,5,1792.65
3344,1038,213,4,4003.22
3345,1104,227,2,2762.09
3346,284,253,5,2430.12
3347,691,380,3,2099.29
3348,1109,324,5,813.24
3349,865,494,3,3604.2
3350,1614,365,3,363.8
3351,365,258,5,3432.38
3352,1865,61,4,1694.87
3353,681,14,1,4547.29
3354,1808,21,3,1624.61
3355,763,328,2,510.16
3356,149,491,1,267.06
3357,1637,167,1,2442.09
3358,427,3,4,1705.1
3359,70,268,4,2466.92
3360,1138,378,1,537.71
3361,582,156,5,4614.78
3362,1075,316,5,1995.4
3363,1270,367,4,3380.96
3364,1973,436,2,829.51
3365,867,230,4,334.17
3366,1474,487,4,3698.3
3367,307,383,3,2661.36
3368,1733,264,2,4188.17
3369,1883,189,1,3258.95
3370,1077,112,2,4981.81
3371,1450,279,1,572.76
3372,1510,69,1,763.62
3373,259,103,1,2203.47
3374,1284,157,1,3347.25
3375,773,379,1,4354.61
3376,1065,126,4,2364.13
3377,328,105,4,2093.18
3378,707,13,4,4094.94
3379,828,266,4,733.12
3380,363,403,3,2539.27
3381,984,238,3,4410.24
3382,1152,322,2,811.74
3383,777,80,1,3493.71
3384,667,73,5,645.18
3385,1673,398,4,180.26
3386,784,461,2,3132.36
3387,1495,53,5,3472.84
3388,1780,94,1,2184.98
3389,1322,241,4,954.44
3390,1408,111,2,3735.64
3391,1897,290,2,2919.45
3392,1960,429,3,1461.07
3393,373,89,5,4540.66
3394,1863,315,4,2118.49
3395,1806,88,4,1708.99
3396,1638,168,5,2549.84
3397,155,328,5,518.1
3398,1128,74,2,2529.0
3399,666,335,2,4707.06
3400,1617,296,5,5149.55
3401,417,164,3,946.1
3402,547,214,4,3114.53
3403,1510,381,2,619.62
3404,331,414,2,2638.5
3405,1930,11,3,3729.51
3406,1773,130,4,101.14
3407,1252,367,2,3539.76
3408,1830,229,5,1132.09
3409,899,2,2,1368.45
3410,902,36,3,2394.32
3411,505,342,4,4424.27
3412,1556,270,1,4559.58
3413,439,252,3,1678.48
3414,284,297,5,4102.07
3415,498,67,1,2340.24
3416,276,407,1,1282.0
3417,1123,97,1,2184.04
3418,544,390,5,713.43
3419,1661,482,4,1607.56
3420,1063,258,5,3711.95
3421,898,179,3,3021.4
3422,1367,264,2,3709.07
3423,1306,274,1,3228.44
3424,1636,429,1,1460.12
3425,414,9,3,3571.99
3426,484,473,1,2073.19
3427,1669,294,5,4816.52
3428,657,57,3,3929.85
3429,1711,447,2,485.41
3430,1786,373,1,2282.37
3431,47,399,5,1345.4
3432,343,399,5,1570.44
3433,1535,179,1,3009.99
3434,621,102,5,1426.0
3435,395,30,2,1679.79
3436,1868,3,4,1794.38
3437,170,108,4,3966.01
3438,191,312,2,587.44
3439,815,25,2,4998.54
3440,237,107,4,346.78
3441,840,239,2,5083.62
3442,110,59,1,1886.82
3443,238,58,1,133.09
3444,266,468,1,1713.36
3445,1265,370,2,1054.23
3446,1481,176,5,2467.18
3447,1557,225,2,2740.06
3448,1896,319,2,69.93
3449,76,151,4,558.51
3450,779,173,1,830.19
3451,1353,92,3,2230.63
3452,1591,267,3,851.05
3453,361,52,1,3721.2
3454,1618,286,5,489.32
3455,288,473,1,2051.69
3456,1181,341,2,2118.97
3457,308,306,2,1095.73
3458,36,431,2,4538.43
3459,1435,434,3,2224.4
3460,1478,195,1,625.4
3461,1660,380,1,2038.11
3462,1650,477,5,2531.06
3463,1222,177,5,1210.39
3464,1017,422,1,1697.51
3465,469,497,2,4558.95
3466,565,98,3,118.93
3467,1126,168,4,2491.69
3468,629,391,2,3361.75
3469,1734,14,1,4668.16
3470,1819,381,1,607.65
3471,289,247,4,1182.69
3472,253,186,4,2448.21
3473,473,286,1,471.55
3474,341,307,4,2213.72
3475,1473,370,4,1271.06
3476,873,442,4,679.97
3477,468,67,3,2328.79
3478,1088,333,1,2611.11
3479,702,164,2,890.92
3480,1696,450,1,3166.18
3481,455,360,3,549.4
3482,67,128,1,3746.48
3483,1262,186,4,2588.82
3484,1960,255,4,2362.75
3485,755,217,3,1020.86
3486,1276,34,5,4861.89
3487,1387,399,3,1591.03
3488,584,218,2,4326.47
3489,515,246,2,4299.15
3490,1714,415,4,1378.03
3491,6,57,1,3600.19
3492,1576,61,5,1642.05
3493,252,20,4,1195.92
3494,1135,118,4,751.43
3495,566,391,4,3373.65
3496,332,217,5,949.54
3497,27,265,3,2121.11
3498,918,55,1,3309.93
3499,1779,369,3,1528.34
3500,1443,32,2,3425.16
3501,1042,22,1,1632.56
3502,505,28,2,2139.47
3503,681,41,3,3311.29
3504,740,497,3,4629.78
3505,1008,154,4,1945.06
3506,359,59,1,1923.12
3507,36,290,3,2794.7
3508,1089,441,3,10.49
3509,916,219,5,3987.31
3510,520,255,1,2113.27
3511,1150,3,2,1708.56
3512,1244,207,4,4623.36
3513,1889,131,4,812.92
3514,895,422,3,1747.05
3515,1199,33,2,217.63
3516,1433,438,1,1853.05
3517,118,137,4,4472.56
3518,206,160,5,3566.76
3519,52,387,1,2627.55
3520,104,229,4,1128.74
3521,255,468,1,1739.58
3522,1534,336,2,1794.01
3523,1114,394,1,2229.51
3524,1681,367,3,3429.94
3525,1176,2,1,1405.9
3526,649,402,3,1255.03
3527,1251,312,5,537.42
3528,610,332,4,1605.08
3529,1904,468,5,1791.81
3530,1084,253,1,2398.75
3531,407,238,1,4656.75
3532,1667,213,5,3693.03
3533,1536,150,4,4294.13
3534,1957,51,4,806.43
3535,588,488,4,3672.49
3536,1170,137,2,4331.4
3537,1561,166,2,534.14
3538,1510,353,5,5279.81
3539,1219,149,1,1091.66
3540,1251,229,1,1177.21
3541,1458,422,2,2033.47
3542,1810,221,2,184.73
3543,54,110,5,4843.62
3544,944,420,2,4116.35
3545,217,46,2,2453.13
3546,1354,341,3,2265.0
3547,195,436,5,867.95
3548,1933,499,2,1708.88
3549,757,351,5,3367.41
3550,1171,263,5,2808.07
3551,919,462,1,1376.54
3552,172,500,1,1344.82
3553,1497,429,5,1356.44
3554,1976,149,5,1165.74
3555,63,418,1,5280.41
3556,1988,280,3,812.84
3557,623,274,1,3059.5
3558,925,485,3,2785.35
3559,1069,263,2,2886.31
3560,1170,226,3,4465.41
3561,897,478,2,2863.29
3562,127,416,5,4460.08
3563,96,215,4,2648.33
3564,1366,48,2,1147.59
3565,1725,97,1,2280.78
3566,614,305,1,3111.04
3567,1914,81,4,3099.19
3568,1382,419,2,1274.79
3569,1229,344,5,1247.76
3570,309,238,4,4781.07
3571,1185,483,4,75.07
3572,1362,326,1,1148.64
3573,1206,182,1,1454.27
3574,530,464,5,2645.67
3575,868,58,1,132.33
3576,1013,461,2,3068.09
3577,363,250,5,4375.2
3578,1144,115,4,3450.39
3579,726,55,4,3759.19
3580,1190,409,4,1128.97
3581,373,150,5,4796.08
3582,1897,216,3,2398.98
3583,1711,313,5,2171.38
3584,510,369,5,1580.29
3585,880,14,5,4674.33
3586,640,78,1,3767.81
3587,314,288,4,50.51
3588,292,82,3,4873.4
3589,1188,390,4,669.53
3590,564,278,1,4104.71
3591,1030,496,2,238.15
3592,545,274,5,3232.25
3593,467,315,4,2040.74
3594,282,133,2,4273.23
3595,1542,270,5,4167.31
3596,140,218,1,3661.36
3597,183,154,1,1893.06
3598,1202,459,2,1501.5
3599,733,339,5,3584.4
3600,1311,418,2,4628.24
3601,1464,209,2,374.03
3602,974,369,1,1627.66
3603,700,96,1,4183.97
3604,1881,131,5,734.18
3605,194,206,1,3717.14
3606,1864,85,3,2207.02
3607,1537,155,3,3404.55
3608,256,316,3,1878.65
3609,1332,17,3,4251.78
3610,561,15,4,4291.95
3611,824,433,4,570.91
3612,1837,467,1,4676.15
3613,1582,265,3,2134.65
3614,1218,276,5,89.85
3615,1292,22,1,1678.49
3616,1775,206,5,3816.58
3617,298,50,4,589.35
3618,555,212,1,2655.55
3619,1613,116,5,2443.1
3620,379,471,4,1059.8
3621,1940,136,5,1904.57
3622,1359,276,2,90.63
3623,1432,500,5,1382.17
3624,1126,226,5,3926.13
3625,781,291,1,4423.68
3626,671,175,3,3407.09
3627,1646,338,1,2696.07
3628,1257,70,2,4948.39
3629,120,433,4,649.01
3630,740,127,4,4026.79
3631,1821,356,1,2640.07
3632,145,243,1,3318.85
3633,466,427,5,4055.82
3634,1654,203,3,3298.22
3635,510,211,2,981.8
3636,205,264,3,3878.52
3637,763,307,4,1970.01
3638,16,26,5,1665.03
3639,617,414,5,2499.81
3640,1990,298,1,1424.96
3641,601,472,4,2472.81
3642,1398,443,5,3247.74
3643,1257,223,4,2167.44
3644,103,168,3,2615.06
3645,332,8,3,3383.83
3646,645,217,4,1015.59
3647,1549,227,1,2796.98
3648,1170,231,3,3308.8
3649,1573,164,2,1022.6
3650,1601,260,1,3821.34
3651,871,67,3,2387.19
3652,529,410,4,4223.64
3653,1605,67,2,2695.13
3654,1578,215,3,2574.97
3655,111,56,3,2493.52
3656,1237,312,1,520.78
3657,19,356,4,3155.61
3658,329,439,2,1860.38
3659,312,151,4,515.47
3660,877,494,4,3987.8
3661,637,206,3,3564.75
3662,1256,35,1,371.48
3663,162,91,1,1159.36
3664,190,191,5,427.58
3665,1670,490,5,2359.69
3666,1310,199,1,322.35
3667,1558,464,1,2740.16
3668,222,243,4,3688.67
3669,986,365,5,340.17
3670,262,101,2,1516.04
3671,1184,305,3,3415.12
3672,910,477,1,2837.59
3673,1907,411,2,796.25
3674,1472,210,2,3460.68
3675,1308,416,2,4853.59
3676,1496,57,1,4293.75
3677,418,271,4,3361.31
3678,701,117,5,693.38
3679,1495,198,5,2756.9
3680,99,237,2,4334.83
3681,755,136,2,2056.33
3682,635,66,5,845.08
3683,1423,385,3,870.14
3684,1800,130,3,96.84
3685,97,17,4,4095.72
3686,522,157,3,3366.03
3687,1336,240,2,653.0
3688,1782,101,1,1507.83
3689,229,72,2,3459.53
3690,1915,366,3,129.23
3691,1577,276,4,90.58
3692,1398,482,1,1587.34
3693,924,225,4,2724.31
3694,1565,106,3,927.05
3695,1322,329,2,4913.76
3696,1003,87,5,927.97
3697,1104,195,1,607.3
3698,1839,244,1,1306.57
3699,1342,278,1,3709.48
3700,1243,402,2,1312.76
3701,1694,22,2,1581.45
3702,68,198,2,2624.61
3703,666,369,2,1673.32
3704,547,320,3,4203.87
3705,1737,118,1,878.95
3706,74,440,1,2329.88
3707,1055,36,4,2678.36
3708,903,243,5,3628.04
3709,1854,35,3,405.85
3710,353,143,3,4439.22
3711,536,135,5,4918.25
3712,431,420,3,3835.28
3713,1410,34,5,4965.92
3714,446,231,5,3259.98
3715,220,8,3,3270.36
3716,494,330,2,1938.99
3717,1100,234,5,2232.46
3718,1354,131,4,818.37
3719,1647,319,4,67.54
3720,1201,271,2,3547.56
3721,1813,455,5,3844.44
3722,125,157,3,3588.38
3723,986,297,4,3915.33
3724,215,141,2,4119.1
3725,520,193,1,960.49
3726,1766,374,5,29.88
3727,1532,494,3,3617.27
3728,359,138,2,1644.12
3729,1704,286,5,486.08
3730,921,84,2,1233.44
3731,1164,406,1,4027.51
3732,1324,338,1,2992.63
3733,803,472,5,2696.23
3734,431,89,5,4893.65
3735,1893,26,5,1917.8
3736,1893,109,1,3177.44
3737,92,418,2,4582.32
3738,472,90,1,2777.83
3739,130,355,4,2567.09
3740,889,195,1,540.48
3741,1041,431,5,4374.86
3742,1884,411,4,863.56
3743,250,6,3,2748.69
3744,388,191,1,385.93
3745,592,32,2,3738.33
3746,1839,284,3,1168.43
3747,1331,125,1,1173.81
3748,1208,262,4,2996.57
3749,566,216,5,2436.35
3750,1314,71,3,3972.37
3751,837,444,3,3815.24
3752,1705,347,1,2123.47
3753,8,102,1,1499.15
3754,937,428,2,5084.39
3755,8,190,3,2796.84
3756,1933,169,5,2554.78
3757,777,225,3,2690.47
3758,41,463,4,2570.6
3759,887,498,4,2986.16
3760,865,138,1,1629.86
3761,1854,332,3,1473.44
3762,613,445,1,3184.6
3763,1442,431,2,4596.89
3764,578,1,5,2738.06
3765,664,52,5,3971.49
3766,551,396,1,860.37
3767,1071,315,5,2029.03
3768,1557,100,5,2877.88
3769,415,151,4,556.53
3770,1095,372,5,152.86
3771,830,82,4,4346.33
3772,1608,8,5,3197.96
3773,888,286,5,477.27
3774,243,242,4,4261.12
3775,1601,315,1,2054.92
3776,760,412,2,4142.92
3777,744,233,5,4200.4
3778,931,460,5,4272.07
3779,485,65,1,584.31
3780,272,221,3,185.88
3781,931,435,5,5439.89
3782,1183,287,2,2948.85
3783,779,8,1,3054.71
3784,1134,438,5,1678.3
3785,755,479,1,3242.7
3786,1606,237,5,4169.38
3787,644,498,4,3019.61
3788,997,234,1,1958.71
3789,1375,383,3,2739.08
3790,789,309,1,3739.74
3791,198,278,5,4207.41
3792,297,144,5,563.67
3793,825,482,3,1437.62
3794,363,84,4,1139.97
3795,685,263,4,2803.75
3796,110,416,3,5131.64
3797,1477,375,2,1358.06
3798,216,422,3,1899.11
3799,764,249,1,4998.62
3800,654,223,2,2320.47
3801,6,433,2,635.32
3802,1730,446,1,1118.08
3803,1455,295,1,814.05
3804,130,324,3,823.28
3805,840,141,4,4204.64
3806,352,109,3,3626.38
3807,1736,443,2,3381.1
3808,1031,84,5,1331.22
3809,672,455,3,3812.88
3810,11,30,5,1507.9
3811,1336,485,5,2802.04
3812,375,83,4,3332.62
3813,493,47,4,550.06
3814,149,200,5,3937.3
3815,1893,477,3,2842.56
3816,13,247,3,994.46
3817,1932,288,1,53.68
3818,188,60,1,3107.21
3819,1251,92,1,2405.51
3820,1672,337,2,526.37
3821,876,42,1,1955.45
3822,1524,186,4,2263.03
3823,110,421,2,725.09
3824,90,17,4,3926.82
3825,1216,161,1,3828.11
3826,1960,248,1,1445.4
3827,1797,259,3,2809.77
3828,1151,365,3,328.77
3829,465,416,5,5071.26
3830,1069,240,5,663.08
3831,1174,110,4,5231.65
3832,706,68,3,2642.28
3833,1960,242,4,4461.8
3834,1713,376,5,470.97
3835,1625,370,2,1166.53
3836,972,104,5,4053.33
3837,170,110,1,5267.24
3838,73,133,2,4218.32
3839,721,397,5,4029.37
3840,826,114,1,213.68
3841,960,457,3,1332.02
3842,897,132,2,2523.65
3843,691,447,4,564.04
3844,1086,31,3,2190.22
3845,1118,223,4,1994.96
3846,918,100,2,2970.34
3847,1470,129,5,3089.03
3848,1031,100,2,2946.33
3849,652,410,3,4071.57
3850,832,469,1,4426.87
3851,678,172,4,3601.37
3852,1899,142,4,1653.65
3853,738,230,3,316.9
3854,164,187,2,2043.76
3855,422,290,1,2651.81
3856,1217,18,3,4705.31
3857,1848,393,1,4650.22
3858,1011,323,1,1399.47
3859,1365,308,2,398.55
3860,205,487,1,3536.77
3861,948,399,4,1449.08
3862,195,308,1,475.16
3863,292,169,4,2485.88
3864,1397,200,2,3295.06
3865,345,325,5,1359.18
3866,760,471,3,1025.0
3867,1431,482,2,1420.69
3868,2,458,2,2538.1
3869,374,225,5,2724.28
3870,732,447,1,568.58
3871,324,441,1,10.26
3872,162,164,2,862.84
3873,1768,369,3,1801.07
3874,1980,409,5,1085.93
3875,532,226,5,4188.96
3876,696,17,1,3907.58
3877,1958,428,4,4833.36
3878,1443,98,4,129.09
3879,1219,282,3,3617.51
3880,1451,381,3,585.94
3881,1319,15,1,4394.03
3882,99,5,3,5343.75
3883,1961,347,3,2056.01
3884,1583,370,5,1049.65
3885,243,2,2,1394.92
3886,1921,17,4,4255.94
3887,94,260,3,3681.83
3888,132,37,5,724.32
3889,1864,49,3,3787.62
3890,1804,316,2,2090.83
3891,1966,280,2,727.65
3892,1863,192,3,325.14
3893,301,24,1,4349.65
3894,69,31,4,2191.08
3895,1167,482,1,1573.96
3896,815,293,5,1339.68
3897,121,38,4,180.49
3898,978,135,2,4535.56
3899,981,257,2,1976.02
3900,1468,456,2,1719.81
3901,1168,435,5,4768.37
3902,1432,494,2,4065.75
3903,43,2,4,1428.55
3904,773,389,2,2970.09
3905,685,168,2,2228.86
3906,1297,179,1,3105.83
3907,1011,109,3,3733.99
3908,523,67,2,2717.56
3909,586,55,3,3531.56
3910,377,299,2,2586.76
3911,1355,485,2,2626.16
3912,449,405,3,3476.08
3913,1754,49,1,3172.71
3914,1171,21,4,1839.28
3915,1719,347,2,1824.94
3916,12,327,5,3128.11
3917,1139,468,3,1798.76
3918,498,8,1,2958.5
3919,182,197,2,3957.53
3920,1628,70,1,4847.85
3921,577,459,4,1479.12
3922,685,387,5,3092.71
3923,1140,405,4,4036.15
3924,663,439,2,2010.77
3925,180,88,5,1595.62
3926,1580,217,4,910.81
3927,96,119,2,3239.94
3928,859,344,2,1344.22
3929,1633,5,2,5248.4
3930,938,190,2,2552.97
3931,160,131,4,755.6
3932,1823,13,2,4227.07
3933,3,465,1,2614.66
3934,1641,177,2,1397.02
3935,1462,385,2,928.64
3936,388,221,2,179.63
3937,203,332,2,1594.58
3938,139,181,5,340.97
3939,1610,64,4,2262.65
3940,1481,3,5,1833.2
3941,194,223,1,2024.63
3942,1031,224,3,3555.4
3943,681,282,5,4015.95
3944,1804,161,4,3745.71
3945,1414,499,1,1602.87
3946,782,285,1,3433.26
3947,1537,396,2,813.48
3948,981,274,5,3473.32
3949,1758,111,4,3631.36
3950,1247,483,5,63.54
3951,983,461,5,2837.63
3952,566,170,3,1809.67
3953,1775,28,5,2223.73
3954,283,87,4,1069.64
3955,333,1,5,2349.21
3956,438,315,2,2154.64
3957,1281,475,2,819.64
3958,278,340,1,5189.86
3959,517,46,4,2386.53
3960,571,336,2,1774.7
3961,1894,384,1,636.5
3962,136,216,3,2524.38
3963,1183,309,1,4159.36
3964,1379,65,1,676.49
3965,262,19,1,5078.26
3966,568,480,2,1278.76
3967,449,437,4,3033.13
3968,1020,184,2,3419.35
3969,1425,449,3,319.21
3970,1471,100,2,2651.1
3971,1031,48,1,1059.11
3972,834,130,1,97.52
3973,1398,423,5,1838.69
3974,473,479,4,3724.28
3975,942,183,5,4521.64
3976,197,313,2,2243.06
3977,1573,37,2,744.58
3978,1226,46,1,2455.61
3979,962,153,5,3113.73
3980,84,441,5,11.36
3981,1535,490,1,2498.6
3982,1934,403,2,2457.08
3983,1725,495,3,4501.88
3984,137,318,2,2924.67
3985,309,291,2,4211.16
